Date,Open,High,Low,Close,Adj Close,Volume
2019-06-07,1212.824951,1227.125000,1204.500000,1223.824951,1194.447021,3985466
2019-06-10,1234.974976,1234.974976,1216.050049,1220.099976,1190.811401,3538570
2019-06-11,1225.750000,1229.949951,1220.175049,1224.199951,1194.812988,3551646
2019-06-12,1222.500000,1224.199951,1211.824951,1213.525024,1184.394287,3654310
2019-06-13,1217.974976,1226.000000,1207.974976,1222.349976,1193.007568,5553974
2019-06-14,1221.474976,1229.474976,1212.500000,1217.550049,1188.322632,5978460
2019-06-17,1217.500000,1219.949951,1208.650024,1211.000000,1181.929932,6405010
2019-06-18,1209.000000,1216.000000,1202.000000,1208.625000,1179.612061,6209826
2019-06-19,1213.500000,1222.449951,1208.349976,1214.175049,1185.028687,5372138
2019-06-20,1214.175049,1218.500000,1207.300049,1213.175049,1191.412109,5585746
2019-06-21,1213.000000,1214.849976,1202.824951,1207.099976,1185.446045,6625130
2019-06-24,1205.974976,1215.300049,1205.000000,1208.974976,1187.287476,3457500
2019-06-25,1209.925049,1220.750000,1201.500000,1214.349976,1192.566040,4449900
2019-06-26,1212.349976,1235.000000,1211.000000,1233.949951,1211.814331,5266818
2019-06-27,1234.375000,1247.250000,1228.074951,1231.150024,1209.064575,9939618
2019-06-28,1232.000000,1237.500000,1218.525024,1221.875000,1199.956055,6378422
2019-07-01,1228.000000,1244.500000,1225.025024,1242.775024,1220.481201,4262080
2019-07-02,1244.000000,1248.750000,1233.599976,1247.500000,1225.121338,3623414
2019-07-03,1249.500000,1251.650024,1241.500000,1244.824951,1222.494141,3731628
2019-07-04,1247.400024,1248.949951,1236.000000,1241.900024,1219.621826,3996982
2019-07-05,1242.550049,1247.474976,1230.000000,1236.199951,1214.023926,3791530
2019-07-08,1237.275024,1237.300049,1198.525024,1204.800049,1183.187378,7303570
2019-07-09,1201.925049,1205.400024,1186.500000,1189.574951,1168.235474,8241344
2019-07-10,1189.375000,1199.000000,1183.125000,1194.375000,1172.949341,5784574
2019-07-11,1201.500000,1207.000000,1197.824951,1203.574951,1181.984253,4548798
2019-07-12,1209.000000,1209.000000,1192.525024,1196.949951,1175.478027,4488136
2019-07-15,1198.000000,1201.500000,1188.675049,1197.375000,1175.895630,4116592
2019-07-16,1209.000000,1209.000000,1191.000000,1195.599976,1174.152344,6385284
2019-07-17,1196.474976,1205.800049,1195.650024,1198.724976,1177.221191,3879868
2019-07-18,1201.500000,1214.500000,1200.949951,1205.949951,1184.316772,5401292
2019-07-19,1207.500000,1210.349976,1183.500000,1187.824951,1166.516724,4469614
2019-07-22,1172.500000,1174.925049,1140.625000,1148.625000,1128.020020,11085648
2019-07-23,1147.250000,1147.250000,1121.025024,1131.750000,1111.447632,13901432
2019-07-24,1128.375000,1146.500000,1125.500000,1140.449951,1119.991577,8681870
2019-07-25,1142.500000,1157.724976,1140.125000,1143.025024,1122.520508,9731004
2019-07-26,1139.099976,1146.824951,1136.425049,1138.650024,1118.223999,6414914
2019-07-29,1136.775024,1136.775024,1111.525024,1122.150024,1102.020020,4988246
2019-07-30,1127.500000,1135.599976,1119.949951,1126.125000,1105.923706,5197068
2019-07-31,1120.000000,1133.500000,1117.125000,1125.824951,1105.628906,6945920
2019-08-01,1114.550049,1120.000000,1098.500000,1110.900024,1093.399780,9120838
2019-08-02,1105.500000,1112.000000,1091.000000,1107.175049,1089.733398,13912768
2019-08-05,1098.525024,1100.000000,1081.250000,1089.625000,1072.459961,9911220
2019-08-06,1083.500000,1105.125000,1083.500000,1094.550049,1077.307373,12445470
2019-08-07,1095.000000,1101.000000,1082.500000,1092.000000,1074.797485,9375068
2019-08-08,1099.000000,1121.500000,1091.500000,1116.574951,1098.985229,9855800
2019-08-09,1123.500000,1144.500000,1119.900024,1141.000000,1123.025513,15218056
2019-08-13,1136.650024,1136.650024,1101.300049,1110.175049,1092.686157,7720034
2019-08-14,1117.699951,1117.699951,1101.525024,1114.724976,1097.164551,7127026
2019-08-16,1107.000000,1116.500000,1102.050049,1113.849976,1096.303345,7623780
2019-08-19,1119.250000,1121.000000,1100.849976,1103.425049,1086.042603,4249100
2019-08-20,1104.625000,1113.900024,1103.425049,1110.300049,1092.809326,5135296
2019-08-21,1112.449951,1120.599976,1107.099976,1112.925049,1095.392822,5236356
2019-08-22,1110.425049,1110.425049,1083.525024,1087.050049,1069.925537,6996022
2019-08-23,1080.500000,1088.500000,1069.800049,1081.349976,1064.315308,10049808
2019-08-26,1097.449951,1133.074951,1083.500000,1128.074951,1110.304077,12640122
2019-08-27,1128.000000,1136.449951,1120.050049,1129.974976,1112.174194,10330416
2019-08-28,1125.000000,1128.675049,1113.175049,1123.750000,1106.047363,6831294
2019-08-29,1123.000000,1126.849976,1110.150024,1113.474976,1095.934204,7391858
2019-08-30,1116.750000,1130.000000,1111.000000,1113.974976,1096.426270,9616660
2019-09-03,1110.000000,1110.500000,1098.074951,1105.474976,1088.060181,5714338
2019-09-04,1103.500000,1137.000000,1099.500000,1123.875000,1106.170410,7530352
2019-09-05,1124.500000,1136.199951,1112.500000,1117.574951,1099.969604,8648126
2019-09-06,1114.000000,1128.300049,1110.650024,1122.949951,1105.259888,6435002
2019-09-09,1123.000000,1130.449951,1108.050049,1124.800049,1107.080811,5321702
2019-09-11,1137.000000,1137.000000,1120.574951,1125.650024,1107.917358,7604558
2019-09-12,1125.349976,1144.400024,1124.074951,1135.425049,1117.538452,9066150
2019-09-13,1125.500000,1133.724976,1119.000000,1128.724976,1110.943848,7685670
2019-09-16,1125.949951,1131.324951,1120.500000,1122.074951,1104.398682,5515092
2019-09-17,1123.949951,1124.250000,1099.050049,1105.675049,1088.257080,5328278
2019-09-18,1108.650024,1112.074951,1090.000000,1093.875000,1076.642944,6479942
2019-09-19,1099.900024,1107.050049,1084.000000,1101.050049,1083.704956,5311655
2019-09-20,1108.000000,1209.900024,1105.400024,1199.599976,1180.702393,23075017
2019-09-23,1259.550049,1282.699951,1229.000000,1257.250000,1237.444214,20960205
2019-09-24,1250.000000,1261.949951,1227.550049,1253.800049,1234.048706,11689524
2019-09-25,1249.900024,1249.900024,1230.099976,1239.699951,1220.170776,7804488
2019-09-26,1239.800049,1275.000000,1236.349976,1242.500000,1222.926636,15335780
2019-09-27,1248.250000,1253.500000,1237.599976,1244.199951,1224.599854,7436585
2019-09-30,1228.800049,1240.000000,1216.500000,1227.449951,1208.113647,9109229
2019-10-01,1231.500000,1255.000000,1221.099976,1248.800049,1229.127441,9384176
2019-10-03,1239.949951,1243.800049,1216.349976,1223.550049,1204.275269,8149438
2019-10-04,1236.650024,1239.599976,1185.300049,1189.699951,1170.958374,9201816
2019-10-07,1201.199951,1219.849976,1181.150024,1186.900024,1168.202515,11256610
2019-10-09,1197.099976,1229.900024,1190.000000,1228.150024,1208.802734,8713635
2019-10-10,1221.800049,1225.949951,1197.199951,1200.550049,1181.637573,5778429
2019-10-11,1213.400024,1224.000000,1188.949951,1198.800049,1179.915161,8593159
2019-10-14,1209.000000,1219.900024,1197.400024,1204.400024,1185.426880,6133901
2019-10-15,1207.000000,1225.000000,1206.849976,1223.050049,1203.783081,4200187
2019-10-16,1231.650024,1235.000000,1210.099976,1221.099976,1201.863647,5293408
2019-10-17,1227.500000,1229.849976,1213.099976,1220.000000,1200.781006,6121807
2019-10-18,1225.449951,1233.849976,1220.349976,1229.000000,1209.639404,5616903
2019-10-22,1257.000000,1257.000000,1232.599976,1239.300049,1219.777100,10003114
2019-10-23,1246.849976,1249.750000,1233.000000,1241.599976,1222.040771,5095107
2019-10-24,1248.000000,1254.150024,1226.349976,1236.099976,1216.627441,6553747
2019-10-25,1240.000000,1246.849976,1220.000000,1229.000000,1209.639404,6496771
2019-10-27,1239.949951,1241.900024,1235.000000,1237.699951,1218.202148,875041
2019-10-29,1238.000000,1257.349976,1237.699951,1242.500000,1222.926636,7116284
2019-10-30,1246.900024,1262.699951,1243.000000,1248.349976,1228.684448,6005683
2019-10-31,1257.699951,1263.900024,1227.099976,1230.349976,1210.968018,6608853
2019-11-01,1239.000000,1243.750000,1227.599976,1240.050049,1220.515259,5756130
2019-11-04,1246.449951,1250.000000,1229.050049,1236.849976,1217.365601,4967588
2019-11-05,1241.000000,1244.800049,1229.050049,1239.500000,1219.973877,6183905
2019-11-06,1242.449951,1259.000000,1228.050049,1256.650024,1236.853638,6065168
2019-11-07,1261.000000,1269.699951,1250.000000,1263.699951,1243.792725,8481517
2019-11-08,1259.000000,1267.000000,1251.449951,1255.599976,1235.820313,6625748
2019-11-11,1252.550049,1268.500000,1250.500000,1264.750000,1244.826050,7143305
2019-11-13,1261.949951,1270.000000,1253.599976,1257.550049,1237.739624,4646748
2019-11-14,1263.800049,1277.000000,1257.199951,1273.900024,1253.831909,5527609
2019-11-15,1283.849976,1285.000000,1271.099976,1277.900024,1257.768921,4639506
2019-11-18,1277.000000,1279.449951,1258.699951,1262.050049,1242.168701,4565146
2019-11-19,1265.300049,1275.000000,1261.099976,1271.900024,1251.863525,5285289
2019-11-20,1273.000000,1282.949951,1267.000000,1273.349976,1253.290649,5527129
2019-11-21,1270.250000,1287.000000,1268.349976,1283.349976,1263.133057,6009763
2019-11-22,1283.650024,1283.650024,1262.000000,1264.750000,1244.826050,3844005
2019-11-25,1264.150024,1279.500000,1264.150024,1271.099976,1251.076050,3946778
2019-11-26,1278.449951,1279.750000,1266.949951,1275.050049,1254.963989,4358001
2019-11-27,1276.000000,1285.750000,1271.199951,1278.400024,1258.261108,4790333
2019-11-28,1280.199951,1283.050049,1262.000000,1265.300049,1245.367554,6183020
2019-11-29,1267.699951,1279.900024,1252.000000,1274.949951,1254.865356,7783813
2019-12-02,1273.949951,1273.949951,1258.599976,1265.750000,1245.810303,4473102
2019-12-03,1268.199951,1269.000000,1253.800049,1255.400024,1235.623535,3495953
2019-12-04,1252.500000,1256.900024,1234.199951,1251.650024,1231.932495,5697807
2019-12-05,1255.599976,1258.750000,1240.750000,1245.599976,1225.977783,6386247
2019-12-06,1248.949951,1260.000000,1238.199951,1246.050049,1226.420776,6887325
2019-12-09,1249.500000,1249.849976,1237.550049,1242.949951,1223.369507,4132675
2019-12-10,1251.000000,1253.650024,1245.099976,1249.500000,1229.816406,4894450
2019-12-11,1250.099976,1254.000000,1242.500000,1248.750000,1229.078125,5527321
2019-12-12,1253.000000,1269.449951,1253.000000,1263.599976,1243.694214,6456574
2019-12-13,1265.000000,1272.349976,1259.250000,1263.849976,1243.940308,5887593
2019-12-16,1269.250000,1270.000000,1248.199951,1257.349976,1237.542725,5663788
2019-12-17,1260.000000,1274.800049,1255.349976,1271.099976,1251.076050,6213677
2019-12-18,1283.000000,1299.000000,1273.650024,1292.349976,1271.991333,8723586
2019-12-19,1305.000000,1305.500000,1286.099976,1288.800049,1268.497192,6509188
2019-12-20,1288.750000,1299.599976,1280.050049,1296.699951,1276.272827,7513022
2019-12-23,1299.000000,1304.000000,1288.800049,1302.400024,1281.883057,5097891
2019-12-24,1298.599976,1301.099976,1286.949951,1289.150024,1268.841797,3589604
2019-12-26,1289.699951,1291.849976,1264.650024,1270.449951,1250.436279,7474879
2019-12-27,1272.000000,1279.000000,1270.000000,1275.000000,1254.914673,3546496
2019-12-30,1282.000000,1288.750000,1274.050049,1282.150024,1261.952026,4667095
2019-12-31,1281.949951,1281.949951,1268.650024,1272.099976,1252.060303,4178528
2020-01-01,1276.099976,1280.000000,1270.599976,1278.599976,1258.458008,1836849
2020-01-02,1279.000000,1288.000000,1279.000000,1286.750000,1266.479614,3068583
2020-01-03,1282.199951,1285.000000,1263.599976,1268.400024,1248.418701,5427775
2020-01-06,1260.000000,1261.800049,1236.000000,1240.949951,1221.401001,5445093
2020-01-07,1258.900024,1271.449951,1252.250000,1260.599976,1240.741455,7362247
2020-01-08,1246.949951,1262.150024,1240.050049,1257.300049,1237.493530,5666055
2020-01-09,1265.000000,1275.800049,1263.099976,1271.400024,1251.371460,4773158
2020-01-10,1284.099976,1286.900024,1275.099976,1282.699951,1262.493286,4607290
2020-01-13,1282.699951,1296.500000,1276.000000,1286.000000,1265.741333,3725784
2020-01-14,1289.000000,1292.550049,1277.500000,1289.500000,1269.186279,3943145
2020-01-15,1286.400024,1287.949951,1274.099976,1284.250000,1264.018921,5893724
2020-01-16,1282.050049,1291.000000,1279.349976,1287.650024,1267.365356,3575200
2020-01-17,1281.750000,1284.900024,1271.900024,1278.150024,1258.015015,8459407
2020-01-20,1304.849976,1304.849976,1252.500000,1254.900024,1235.131348,11089225
2020-01-21,1250.000000,1250.000000,1238.400024,1244.349976,1224.747559,7492402
2020-01-22,1248.050049,1255.000000,1234.400024,1240.849976,1221.302612,9184155
2020-01-23,1240.000000,1246.849976,1231.000000,1244.849976,1225.239624,5754460
2020-01-24,1246.000000,1254.000000,1239.099976,1244.550049,1224.944458,5915878
2020-01-27,1235.000000,1235.000000,1211.750000,1213.199951,1194.088135,9444276
2020-01-28,1218.800049,1227.800049,1213.250000,1223.199951,1203.930542,6706079
2020-01-29,1225.300049,1242.000000,1222.250000,1235.849976,1216.381348,6894175
2020-01-30,1238.949951,1238.949951,1217.199951,1226.050049,1206.735840,6055992
2020-01-31,1231.449951,1237.800049,1220.250000,1226.300049,1206.981934,5589134
2020-02-03,1197.000000,1197.949951,1177.699951,1192.800049,1174.009521,6538505
2020-02-04,1198.000000,1234.000000,1198.000000,1229.800049,1210.426758,10448852
2020-02-05,1234.900024,1248.000000,1227.300049,1244.650024,1225.042725,9010341
2020-02-06,1244.650024,1248.699951,1237.199951,1239.800049,1220.269165,5913775
2020-02-07,1246.000000,1247.000000,1231.599976,1242.199951,1222.631348,3407724
2020-02-10,1242.949951,1242.949951,1226.050049,1240.300049,1220.761353,4609917
2020-02-11,1243.300049,1255.000000,1238.050049,1240.599976,1221.056519,5806760
2020-02-12,1245.199951,1252.900024,1244.050049,1249.000000,1229.324219,3148965
2020-02-13,1259.900024,1259.900024,1233.599976,1241.400024,1221.843994,4556070
2020-02-14,1243.199951,1248.400024,1215.000000,1219.349976,1200.141235,7344429
2020-02-17,1225.000000,1233.000000,1214.449951,1217.150024,1197.976074,5076345
2020-02-18,1216.900024,1218.500000,1203.500000,1213.250000,1194.137451,5264558
2020-02-19,1222.500000,1230.000000,1213.900024,1227.199951,1207.867554,5006134
2020-02-20,1230.000000,1230.000000,1214.099976,1217.099976,1197.926758,5561707
2020-02-24,1208.949951,1214.750000,1200.000000,1209.949951,1190.889404,8284042
2020-02-25,1204.000000,1209.000000,1198.000000,1200.300049,1181.391479,6943340
2020-02-26,1197.500000,1204.699951,1185.650024,1199.250000,1180.358032,6907393
2020-02-27,1195.000000,1202.500000,1181.000000,1199.449951,1180.554810,10327549
2020-02-28,1175.500000,1185.000000,1170.099976,1177.650024,1159.098267,12156528
2020-03-02,1200.199951,1201.150024,1166.150024,1179.599976,1161.017456,7332449
2020-03-03,1175.000000,1185.349976,1168.000000,1181.800049,1163.182983,11184775
2020-03-04,1178.349976,1180.000000,1133.099976,1148.849976,1130.751953,17144435
2020-03-05,1153.000000,1165.000000,1142.750000,1151.349976,1133.212524,9774854
2020-03-06,1125.000000,1140.900024,1101.000000,1134.900024,1117.021606,11526783
2020-03-09,1110.000000,1118.400024,1065.000000,1107.300049,1089.856567,17210295
2020-03-11,1105.000000,1120.000000,1092.000000,1113.800049,1096.254028,17769120
2020-03-12,1075.000000,1080.000000,1003.450012,1021.299988,1005.211243,29500385
2020-03-13,980.049988,1081.449951,919.200012,1069.800049,1052.947266,33171182
2020-03-16,1035.000000,1037.000000,995.000000,999.500000,983.754700,15993161
2020-03-17,1008.000000,1010.000000,954.700012,975.099976,959.739075,21338419
2020-03-18,985.000000,993.000000,865.000000,876.900024,863.086060,30590703
2020-03-19,847.000000,919.950012,795.000000,895.549988,881.442200,33610024
2020-03-20,875.000000,914.599976,824.549988,882.849976,868.942261,44318732
2020-03-23,794.599976,838.750000,765.000000,771.549988,759.395569,25138477
2020-03-24,795.250000,810.000000,738.750000,767.700012,755.606262,30528636
2020-03-25,770.450012,867.450012,755.250000,856.750000,843.253479,23614021
2020-03-26,870.099976,937.700012,841.000000,901.099976,886.904724,28521578
2020-03-27,944.950012,988.650024,872.099976,904.450012,890.202026,27617968
2020-03-30,880.000000,887.000000,828.000000,831.650024,818.548889,19634222
2020-03-31,853.799988,873.599976,838.000000,861.900024,848.322327,17605546
2020-04-01,863.849976,863.849976,820.000000,829.650024,816.580383,14551752
2020-04-03,843.000000,844.000000,810.000000,813.849976,801.029236,17498140
2020-04-07,874.000000,907.299988,845.349976,896.099976,881.983521,30206319
2020-04-08,879.950012,945.000000,866.099976,888.900024,874.897034,28109676
2020-04-09,913.000000,930.900024,890.000000,925.049988,910.477478,22228573
2020-04-13,934.000000,946.700012,886.200012,895.349976,881.245300,17079028
2020-04-15,930.500000,930.500000,843.000000,863.299988,849.700256,28989376
2020-04-16,865.000000,890.700012,856.250000,879.750000,865.891113,26927198
2020-04-17,915.000000,920.000000,887.250000,910.299988,895.959839,27941731
2020-04-20,951.000000,960.950012,935.000000,944.849976,929.965515,33116493
2020-04-21,925.000000,934.000000,908.000000,921.650024,907.131042,16589003
2020-04-22,919.150024,933.000000,907.299988,928.599976,913.971558,19144677
2020-04-23,935.000000,958.500000,912.549988,954.950012,939.906494,20450611
2020-04-24,933.000000,958.400024,926.000000,938.049988,923.272644,16642284
2020-04-27,945.150024,957.400024,926.299988,929.700012,915.054260,13710536
2020-04-28,943.799988,943.799988,922.000000,931.400024,916.727478,14720718
2020-04-29,935.000000,992.700012,934.099976,977.099976,961.707520,27938889
2020-04-30,1001.400024,1019.000000,992.099976,1001.799988,986.018372,21896567
2020-05-04,957.500000,960.000000,917.500000,923.000000,908.459778,13361162
2020-05-05,938.000000,944.000000,908.049988,911.450012,897.091797,14836429
2020-05-06,919.000000,950.000000,905.650024,946.400024,931.491211,16892923
2020-05-07,940.500000,943.299988,921.349976,925.000000,910.428284,10915865
2020-05-08,942.000000,943.950012,925.200012,929.049988,914.414490,10403742
2020-05-11,937.000000,954.000000,914.000000,915.799988,901.373169,14275392
2020-05-12,901.000000,909.400024,871.099976,901.549988,887.347717,24784209
2020-05-13,951.000000,960.000000,922.099976,927.650024,913.036560,22173483
2020-05-14,898.000000,911.000000,890.000000,893.700012,879.621399,19777445
2020-05-15,890.500000,892.400024,875.000000,888.150024,874.158813,12174814
2020-05-18,888.000000,888.000000,831.299988,836.650024,823.470093,23324982
2020-05-19,860.849976,867.299988,826.099976,830.650024,817.564575,23730346
2020-05-20,836.450012,864.000000,832.200012,857.099976,843.597900,20007153
2020-05-21,861.450012,884.000000,852.299988,859.549988,846.009338,24239454
2020-05-22,850.000000,870.299988,833.049988,838.849976,825.635376,21023716
2020-05-26,857.000000,871.750000,848.750000,852.400024,838.971985,19002576
2020-05-27,859.900024,909.799988,857.150024,903.650024,889.414612,28012877
2020-05-28,920.000000,950.000000,913.950012,945.250000,930.359253,37744403
2020-05-29,944.000000,955.000000,923.450012,951.650024,936.658447,26512583
2020-06-01,975.000000,995.000000,966.099976,987.650024,972.091309,19595115
2020-06-02,986.700012,1005.000000,975.200012,1001.000000,985.231018,20811797
2020-06-03,1020.000000,1046.250000,1015.450012,1022.250000,1006.146301,25273044
2020-06-04,1028.050049,1038.949951,991.099976,1001.700012,985.919983,27137941
2020-06-05,1003.099976,1042.400024,1002.799988,1033.349976,1017.071350,17597992
2020-06-08,1060.000000,1066.650024,1006.400024,1015.900024,999.896362,24906332
2020-06-09,1020.000000,1026.750000,979.549988,987.299988,971.746826,30922073
2020-06-10,990.000000,999.849976,978.200012,991.849976,976.225159,18248865
2020-06-11,985.000000,988.400024,965.000000,968.599976,953.341370,15448857
2020-06-12,928.000000,986.650024,928.000000,982.750000,967.268494,21322438
2020-06-15,968.000000,974.000000,943.000000,949.849976,934.886780,16004968
2020-06-16,975.000000,993.950012,952.000000,990.400024,974.798035,22699985
2020-06-17,989.000000,998.900024,973.250000,979.250000,963.823669,18478919
2020-06-18,980.000000,1024.900024,972.000000,1019.950012,1003.882507,20435063
2020-06-19,1017.950012,1043.000000,1012.150024,1033.349976,1017.071350,23938876
2020-06-22,1039.449951,1045.949951,1023.799988,1028.750000,1012.543884,14847237
2020-06-23,1039.000000,1045.000000,1016.549988,1042.300049,1025.880371,14415256
2020-06-24,1048.500000,1057.500000,1030.050049,1032.500000,1016.234741,19714623
2020-06-25,1021.900024,1049.000000,1007.000000,1028.750000,1012.543884,35323395
2020-06-26,1041.000000,1063.000000,1028.000000,1056.449951,1039.807495,19984569
2020-06-29,1037.000000,1082.599976,1037.000000,1076.050049,1059.098755,23002978
2020-06-30,1074.000000,1078.550049,1056.300049,1065.849976,1049.059448,17873065
2020-07-01,1065.849976,1096.000000,1061.300049,1084.599976,1067.514038,17423359
2020-07-02,1090.300049,1111.250000,1085.199951,1089.400024,1072.238525,18477248
2020-07-03,1093.000000,1095.800049,1070.000000,1073.949951,1057.031738,13798627
2020-07-06,1107.949951,1119.900024,1100.000000,1103.000000,1085.624268,17779108
2020-07-07,1109.400024,1111.699951,1093.050049,1105.150024,1087.740356,12174925
2020-07-08,1107.000000,1124.900024,1105.000000,1110.349976,1092.858398,15028175
2020-07-09,1118.000000,1129.699951,1107.250000,1124.949951,1107.228394,10057242
2020-07-10,1117.900024,1120.000000,1099.550049,1105.099976,1087.691040,8781489
2020-07-13,1109.900024,1113.000000,1071.300049,1080.250000,1063.232666,14961057
2020-07-14,1062.599976,1068.900024,1050.000000,1058.849976,1042.169678,13306337
2020-07-15,1070.199951,1079.000000,1050.099976,1053.150024,1036.559448,10487197
2020-07-16,1053.650024,1065.500000,1034.099976,1062.550049,1045.811523,11831228
2020-07-17,1059.050049,1104.000000,1058.300049,1098.449951,1081.145752,14202869
2020-07-20,1135.000000,1152.900024,1124.150024,1133.050049,1115.200928,32562048
2020-07-21,1152.050049,1157.949951,1134.000000,1138.550049,1120.614258,23756211
2020-07-22,1138.500000,1144.500000,1117.550049,1126.349976,1108.606323,12359006
2020-07-23,1125.000000,1143.900024,1116.250000,1130.400024,1112.592529,10074561
2020-07-24,1122.900024,1122.900024,1101.250000,1119.099976,1101.470581,9799220
2020-07-27,1099.849976,1103.000000,1075.349976,1079.500000,1062.494385,18985047
2020-07-28,1079.000000,1094.400024,1059.500000,1086.650024,1069.531860,17798225
2020-07-29,1081.000000,1088.500000,1055.550049,1064.599976,1047.829102,16796043
2020-07-30,1074.000000,1083.650024,1046.699951,1050.650024,1034.098999,13478133
2020-07-31,1057.699951,1057.699951,1020.049988,1032.800049,1016.530151,18863348
2020-08-03,1025.949951,1026.949951,993.000000,1002.000000,986.215271,15891771
2020-08-04,1008.000000,1061.050049,1003.000000,1041.650024,1025.240601,30153084
2020-08-05,1047.949951,1055.800049,1020.000000,1027.550049,1011.362793,16610680
2020-08-06,1037.000000,1055.000000,1026.250000,1040.699951,1024.305542,16823444
2020-08-07,1034.849976,1047.199951,1020.599976,1043.849976,1027.406006,12418392
2020-08-10,1044.000000,1064.000000,1043.800049,1050.650024,1034.098999,11086427
2020-08-11,1048.500000,1071.000000,1048.500000,1066.650024,1049.846924,10068074
2020-08-12,1065.000000,1066.000000,1048.000000,1063.699951,1046.943237,10333216
2020-08-13,1067.949951,1071.349976,1056.500000,1059.050049,1042.366577,9946370
2020-08-14,1065.900024,1065.900024,1027.300049,1034.449951,1018.154114,10462256
2020-08-17,1047.000000,1047.000000,1020.200012,1032.750000,1016.480896,9780506
2020-08-18,1028.000000,1061.650024,1022.000000,1056.500000,1039.856689,12020412
2020-08-19,1065.000000,1069.800049,1056.250000,1066.599976,1049.797607,8857812
2020-08-20,1054.949951,1068.949951,1052.000000,1059.000000,1042.317383,9608367
2020-08-21,1065.400024,1088.800049,1064.599976,1085.650024,1068.547485,14462151
2020-08-24,1086.000000,1122.949951,1085.650024,1117.050049,1099.453003,18389870
2020-08-25,1119.000000,1127.000000,1106.199951,1119.699951,1102.061035,13800869
2020-08-26,1121.000000,1131.750000,1109.500000,1118.449951,1100.830688,12595031
2020-08-27,1125.800049,1129.900024,1106.250000,1112.099976,1094.580811,10322998
2020-08-28,1111.949951,1125.000000,1095.000000,1114.500000,1096.943115,19348305
2020-08-31,1129.500000,1148.800049,1100.699951,1115.849976,1098.271729,19250583
2020-09-01,1128.000000,1143.599976,1108.000000,1127.300049,1109.541504,14438942
2020-09-02,1124.099976,1139.000000,1120.699951,1134.150024,1116.283569,9880841
2020-09-03,1137.250000,1145.949951,1128.000000,1130.900024,1113.084717,9916681
2020-09-04,1110.000000,1125.400024,1104.400024,1119.300049,1101.667480,11830685
2020-09-07,1116.300049,1119.500000,1099.000000,1110.500000,1093.006104,8807733
2020-09-08,1114.000000,1118.800049,1103.000000,1112.449951,1094.925293,7312459
2020-09-09,1101.000000,1110.000000,1091.250000,1096.500000,1079.226563,7864436
2020-09-10,1103.000000,1104.849976,1084.000000,1090.550049,1073.370361,7594044
2020-09-11,1096.449951,1104.849976,1071.000000,1078.650024,1061.657837,10397365
2020-09-14,1088.000000,1094.000000,1052.349976,1057.949951,1041.283813,10825295
2020-09-15,1068.000000,1076.150024,1058.099976,1070.500000,1053.636230,8252555
2020-09-16,1070.199951,1096.000000,1068.349976,1093.650024,1076.421509,9355056
2020-09-17,1084.000000,1094.000000,1078.000000,1083.599976,1066.529785,9159343
2020-09-18,1092.000000,1092.199951,1047.199951,1057.300049,1040.644165,11740889
2020-09-21,1055.000000,1071.349976,1041.500000,1049.300049,1032.770142,9921439
2020-09-22,1054.050049,1058.150024,1029.500000,1035.400024,1019.089172,9310339
2020-09-23,1046.000000,1055.000000,1034.349976,1047.250000,1030.752441,8039914
2020-09-24,1038.000000,1047.000000,1025.000000,1030.400024,1014.167969,9904755
2020-09-25,1050.000000,1051.949951,1025.650024,1044.000000,1027.553589,10160772
2020-09-28,1048.949951,1059.000000,1042.650024,1054.199951,1037.592896,8076211
2020-09-29,1058.000000,1069.900024,1051.000000,1062.550049,1045.811523,6322223
2020-09-30,1060.000000,1086.900024,1052.000000,1078.599976,1061.608521,9406921
2020-10-01,1090.099976,1110.000000,1090.099976,1106.949951,1089.511963,10601540
2020-10-05,1112.000000,1132.000000,1111.000000,1114.349976,1096.795410,8470063
2020-10-06,1135.050049,1148.000000,1126.199951,1144.099976,1126.076782,9685995
2020-10-07,1144.900024,1164.849976,1137.599976,1162.250000,1143.940796,10624389
2020-10-08,1180.000000,1203.000000,1163.349976,1191.800049,1173.025391,17530337
2020-10-09,1201.000000,1237.000000,1191.650024,1233.550049,1214.117676,22486194
2020-10-12,1231.550049,1242.750000,1205.599976,1213.650024,1194.531128,9610273
2020-10-13,1213.400024,1222.449951,1195.000000,1198.449951,1179.570557,9176976
2020-10-14,1195.550049,1214.300049,1175.500000,1211.500000,1192.414917,11291459
2020-10-15,1214.199951,1217.000000,1164.000000,1169.250000,1150.830566,14123448
2020-10-16,1180.000000,1203.500000,1173.000000,1199.349976,1180.456299,12911424
2020-10-19,1235.000000,1235.000000,1192.599976,1203.550049,1184.590332,21179778
2020-10-20,1207.500000,1227.400024,1205.900024,1223.949951,1204.668823,13705989
2020-10-21,1230.599976,1251.000000,1221.699951,1246.699951,1227.060425,17820376
2020-10-22,1239.949951,1250.000000,1223.000000,1233.300049,1213.871704,10956530
2020-10-23,1243.500000,1248.449951,1231.199951,1235.800049,1216.332153,7933115
2020-10-26,1229.800049,1242.000000,1204.599976,1210.900024,1191.824463,9785988
2020-10-27,1226.000000,1236.000000,1197.849976,1233.099976,1213.674683,12158890
2020-10-28,1228.000000,1232.000000,1201.500000,1209.599976,1190.544800,8285593
2020-10-29,1200.599976,1204.449951,1178.500000,1187.199951,1168.497681,11530012
